Series ID,Year,Period,Label,Value
APU0000717311,2015,M02,2015 Feb,4.910
APU0000717311,2015,M03,2015 Mar,4.827
APU0000717311,2015,M04,2015 Apr,4.990
APU0000717311,2015,M05,2015 May,4.715
APU0000717311,2015,M06,2015 Jun,4.686
APU0000717311,2015,M07,2015 Jul,4.790
APU0000717311,2015,M08,2015 Aug,4.808
APU0000717311,2015,M09,2015 Sep,4.669
APU0000717311,2015,M10,2015 Oct,4.609
APU0000717311,2015,M11,2015 Nov,4.412
APU0000717311,2015,M12,2015 Dec,4.486
APU0000717311,2016,M01,2016 Jan,4.498
APU0000717311,2016,M02,2016 Feb,4.447
APU0000717311,2016,M03,2016 Mar,4.405
APU0000717311,2016,M04,2016 Apr,4.428
APU0000717311,2016,M05,2016 May,4.443
APU0000717311,2016,M06,2016 Jun,4.481
APU0000717311,2016,M07,2016 Jul,4.428
APU0000717311,2016,M08,2016 Aug,4.316
APU0000717311,2016,M09,2016 Sep,4.372
APU0000717311,2016,M10,2016 Oct,4.309
APU0000717311,2016,M11,2016 Nov,4.306
APU0000717311,2016,M12,2016 Dec,4.281
APU0000717311,2017,M01,2017 Jan,4.468
APU0000717311,2017,M02,2017 Feb,4.583
APU0000717311,2017,M03,2017 Mar,4.650
APU0000717311,2017,M04,2017 Apr,4.622
APU0000717311,2017,M05,2017 May,4.597
APU0000717311,2017,M06,2017 Jun,4.545
APU0000717311,2017,M07,2017 Jul,4.335
APU0000717311,2017,M08,2017 Aug,4.373
APU0000717311,2017,M09,2017 Sep,4.323
APU0000717311,2017,M10,2017 Oct,4.327
APU0000717311,2017,M11,2017 Nov,4.324
APU0000717311,2017,M12,2017 Dec,4.285
APU0000717311,2018,M01,2018 Jan,4.291
APU0000717311,2018,M02,2018 Feb,4.267
APU0000717311,2018,M03,2018 Mar,4.343
APU0000717311,2018,M04,2018 Apr,4.313
APU0000717311,2018,M05,2018 May,4.294
APU0000717311,2018,M09,2018 Sep,4.306
APU0000717311,2019,M10,2019 Oct,4.174
APU0000717311,2019,M11,2019 Nov,4.197
APU0000717311,2019,M12,2019 Dec,4.053
APU0000717311,2020,M01,2020 Jan,4.174
APU0000717311,2020,M02,2020 Feb,4.250
APU0000717311,2020,M03,2020 Mar,4.334
APU0000717311,2020,M04,2020 Apr,4.396
APU0000717311,2020,M05,2020 May,4.466
APU0000717311,2020,M06,2020 Jun,4.517
APU0000717311,2020,M07,2020 Jul,4.536
APU0000717311,2020,M08,2020 Aug,4.504
APU0000717311,2020,M09,2020 Sep,4.487
APU0000717311,2020,M10,2020 Oct,4.522
APU0000717311,2020,M11,2020 Nov,4.485
APU0000717311,2020,M12,2020 Dec,4.520
APU0000717311,2021,M01,2021 Jan,4.591
APU0000717311,2021,M02,2021 Feb,4.673
APU0000717311,2021,M03,2021 Mar,4.671
APU0000717311,2021,M04,2021 Apr,4.752
APU0000717311,2021,M05,2021 May,4.566
APU0000717311,2021,M06,2021 Jun,4.605
APU0000717311,2021,M07,2021 Jul,4.562
APU0000717311,2021,M08,2021 Aug,4.726
APU0000717311,2021,M09,2021 Sep,4.733
APU0000717311,2021,M10,2021 Oct,4.800
APU0000717311,2021,M11,2021 Nov,4.816
APU0000717311,2021,M12,2021 Dec,4.965
APU0000717311,2022,M01,2022 Jan,5.135
APU0000717311,2022,M02,2022 Feb,5.247
APU0000717311,2022,M03,2022 Mar,5.410
APU0000717311,2022,M04,2022 Apr,5.529
APU0000717311,2022,M05,2022 May,5.835
APU0000717311,2022,M06,2022 Jun,5.793
APU0000717311,2022,M07,2022 Jul,6.112
APU0000717311,2022,M08,2022 Aug,6.235
APU0000717311,2022,M09,2022 Sep,6.170
APU0000717311,2022,M10,2022 Oct,6.408
APU0000717311,2022,M11,2022 Nov,6.356
APU0000717311,2022,M12,2022 Dec,6.465
APU0000718311,1980,M01,1980 Jan,1.981
APU0000718311,1980,M02,1980 Feb,1.994
APU0000718311,1980,M03,1980 Mar,2.003
APU0000718311,1980,M04,1980 Apr,2.006
APU0000718311,1980,M05,1980 May,2.006
APU0000718311,1980,M06,1980 Jun,2.018
APU0000718311,1980,M07,1980 Jul,2.012
APU0000718311,1980,M08,1980 Aug,2.046
APU0000718311,1980,M09,1980 Sep,2.035
APU0000718311,1980,M10,1980 Oct,2.066
APU0000718311,1980,M11,1980 Nov,2.138
APU0000718311,1980,M12,1980 Dec,2.176
APU0000718311,1981,M01,1981 Jan,2.203
APU0000718311,1981,M02,1981 Feb,2.195
APU0000718311,1981,M03,1981 Mar,2.229
APU0000718311,1981,M04,1981 Apr,2.277
APU0000718311,1981,M05,1981 May,2.271
APU0000718311,1981,M06,1981 Jun,2.295
APU0000718311,1981,M07,1981 Jul,2.256
APU0000718311,1981,M08,1981 Aug,2.293
APU0000718311,1981,M09,1981 Sep,2.301
APU0000718311,1981,M10,1981 Oct,2.324
APU0000718311,1981,M11,1981 Nov,2.375
APU0000718311,1981,M12,1981 Dec,2.338
APU0000718311,1982,M01,1982 Jan,2.380
APU0000718311,1982,M02,1982 Feb,2.413
APU0000718311,1982,M03,1982 Mar,2.391
APU0000718311,1982,M04,1982 Apr,2.380
APU0000718311,1982,M05,1982 May,2.400
APU0000718311,1982,M06,1982 Jun,2.385
APU0000718311,1982,M07,1982 Jul,2.394
APU0000718311,1982,M08,1982 Aug,2.424
APU0000718311,1982,M09,1982 Sep,2.400
APU0000718311,1982,M10,1982 Oct,2.431
APU0000718311,1982,M11,1982 Nov,2.388
APU0000718311,1982,M12,1982 Dec,2.395
APU0000718311,1983,M01,1983 Jan,2.441
APU0000718311,1983,M02,1983 Feb,2.486
APU0000718311,1983,M03,1983 Mar,2.508
APU0000718311,1983,M04,1983 Apr,2.520
APU0000718311,1983,M05,1983 May,2.536
APU0000718311,1983,M06,1983 Jun,2.472
APU0000718311,1983,M07,1983 Jul,2.475
APU0000718311,1983,M08,1983 Aug,2.524
APU0000718311,1983,M09,1983 Sep,2.540
APU0000718311,1983,M10,1983 Oct,2.500
APU0000718311,1983,M11,1983 Nov,2.515
APU0000718311,1983,M12,1983 Dec,2.526
APU0000718311,1984,M01,1984 Jan,2.492
APU0000718311,1984,M02,1984 Feb,2.564
APU0000718311,1984,M03,1984 Mar,2.516
APU0000718311,1984,M04,1984 Apr,2.520
APU0000718311,1984,M05,1984 May,2.558
APU0000718311,1984,M06,1984 Jun,2.561
APU0000718311,1984,M07,1984 Jul,2.577
APU0000718311,1984,M08,1984 Aug,2.600
APU0000718311,1984,M09,1984 Sep,2.613
APU0000718311,1984,M10,1984 Oct,2.628
APU0000718311,1984,M11,1984 Nov,2.592
APU0000718311,1984,M12,1984 Dec,2.580
APU0000718311,1985,M01,1985 Jan,2.602
APU0000718311,1985,M02,1985 Feb,2.609
APU0000718311,1985,M03,1985 Mar,2.609
APU0000718311,1985,M04,1985 Apr,2.629
APU0000718311,1985,M05,1985 May,2.615
APU0000718311,1985,M06,1985 Jun,2.607
APU0000718311,1985,M07,1985 Jul,2.615
APU0000718311,1985,M08,1985 Aug,2.601
APU0000718311,1985,M09,1985 Sep,2.558
APU0000718311,1985,M10,1985 Oct,2.596
APU0000718311,1985,M11,1985 Nov,2.598
APU0000718311,1985,M12,1985 Dec,2.631
APU0000718311,1986,M01,1986 Jan,2.610
APU0000718311,1986,M02,1986 Feb,2.608
APU0000718311,1986,M03,1986 Mar,2.625
APU0000718311,1986,M04,1986 Apr,2.621
APU0000718311,1986,M05,1986 May,2.622
APU0000718311,1986,M06,1986 Jun,2.708
APU0000718311,1986,M07,1986 Jul,2.644
APU0000718311,1986,M08,1986 Aug,2.720
APU0000718311,1986,M09,1986 Sep,2.701
APU0000718311,1986,M10,1986 Oct,2.752
APU0000718311,1986,M11,1986 Nov,2.742
APU0000718311,1986,M12,1986 Dec,2.749
APU0000718311,1987,M01,1987 Jan,2.754
APU0000718311,1987,M02,1987 Feb,2.786
APU0000718311,1987,M03,1987 Mar,2.808
APU0000718311,1987,M04,1987 Apr,2.804
APU0000718311,1987,M05,1987 May,2.776
APU0000718311,1987,M06,1987 Jun,2.801
APU0000718311,1987,M07,1987 Jul,2.785
APU0000718311,1987,M08,1987 Aug,2.717
APU0000718311,1987,M09,1987 Sep,2.701
APU0000718311,1987,M10,1987 Oct,2.674
APU0000718311,1987,M11,1987 Nov,2.734
APU0000718311,1987,M12,1987 Dec,2.674
APU0000718311,1988,M01,1988 Jan,2.631
APU0000718311,1988,M02,1988 Feb,2.597
APU0000718311,1988,M03,1988 Mar,2.604
APU0000718311,1988,M04,1988 Apr,2.580
APU0000718311,1988,M05,1988 May,2.598
APU0000718311,1988,M06,1988 Jun,2.572
APU0000718311,1988,M07,1988 Jul,2.616
APU0000718311,1988,M08,1988 Aug,2.617
APU0000718311,1988,M09,1988 Sep,2.636
APU0000718311,1988,M10,1988 Oct,2.620
APU0000718311,1988,M11,1988 Nov,2.662
APU0000718311,1988,M12,1988 Dec,2.699
APU0000718311,1989,M01,1989 Jan,2.711
APU0000718311,1989,M02,1989 Feb,2.876
APU0000718311,1989,M03,1989 Mar,2.906
APU0000718311,1989,M04,1989 Apr,2.950
APU0000718311,1989,M05,1989 May,2.940
APU0000718311,1989,M06,1989 Jun,2.883
APU0000718311,1989,M07,1989 Jul,2.842
APU0000718311,1989,M08,1989 Aug,2.855
APU0000718311,1989,M09,1989 Sep,2.824
APU0000718311,1989,M10,1989 Oct,2.824
APU0000718311,1989,M11,1989 Nov,2.862
APU0000718311,1989,M12,1989 Dec,2.853
APU0000718311,1990,M01,1990 Jan,2.866
APU0000718311,1990,M02,1990 Feb,2.947
APU0000718311,1990,M03,1990 Mar,2.962
APU0000718311,1990,M04,1990 Apr,2.984
APU0000718311,1990,M05,1990 May,2.940
APU0000718311,1990,M06,1990 Jun,2.951
APU0000718311,1990,M07,1990 Jul,2.945
APU0000718311,1990,M08,1990 Aug,2.949
APU0000718311,1990,M09,1990 Sep,2.980
APU0000718311,1990,M10,1990 Oct,3.032
APU0000718311,1990,M11,1990 Nov,2.971
APU0000718311,1990,M12,1990 Dec,2.971
APU0000718311,1991,M01,1991 Jan,2.990
APU0000718311,1991,M02,1991 Feb,2.982
APU0000718311,1991,M03,1991 Mar,2.954
APU0000718311,1991,M04,1991 Apr,2.960
APU0000718311,1991,M05,1991 May,2.937
APU0000718311,1991,M06,1991 Jun,3.062
APU0000718311,1991,M07,1991 Jul,2.929
APU0000718311,1991,M08,1991 Aug,2.939
APU0000718311,1991,M09,1991 Sep,2.901
APU0000718311,1991,M10,1991 Oct,3.021
APU0000718311,1991,M11,1991 Nov,2.930
APU0000718311,1991,M12,1991 Dec,2.954
APU0000718311,1992,M01,1992 Jan,2.942
APU0000718311,1992,M02,1992 Feb,2.914
APU0000718311,1992,M03,1992 Mar,2.943
APU0000718311,1992,M04,1992 Apr,2.857
APU0000718311,1992,M05,1992 May,2.871
APU0000718311,1992,M06,1992 Jun,2.906
APU0000718311,1992,M07,1992 Jul,2.911
APU0000718311,1992,M08,1992 Aug,2.974
APU0000718311,1992,M09,1992 Sep,2.856
APU0000718311,1992,M10,1992 Oct,2.937
APU0000718311,1992,M11,1992 Nov,2.836
APU0000718311,1992,M12,1992 Dec,2.840
APU0000718311,1993,M01,1993 Jan,2.832
APU0000718311,1993,M02,1993 Feb,2.935
APU0000718311,1993,M03,1993 Mar,2.839
APU0000718311,1993,M04,1993 Apr,2.836
APU0000718311,1993,M05,1993 May,2.898
APU0000718311,1993,M06,1993 Jun,2.827
APU0000718311,1993,M07,1993 Jul,2.893
APU0000718311,1993,M08,1993 Aug,2.966
APU0000718311,1993,M09,1993 Sep,2.895
APU0000718311,1993,M10,1993 Oct,2.911
APU0000718311,1993,M11,1993 Nov,2.843
APU0000718311,1993,M12,1993 Dec,2.918
APU0000718311,1994,M01,1994 Jan,2.872
APU0000718311,1994,M02,1994 Feb,3.018
APU0000718311,1994,M03,1994 Mar,2.970
APU0000718311,1994,M04,1994 Apr,3.012
APU0000718311,1994,M05,1994 May,2.999
APU0000718311,1994,M06,1994 Jun,2.968
APU0000718311,1994,M07,1994 Jul,2.902
APU0000718311,1994,M08,1994 Aug,2.992
APU0000718311,1994,M09,1994 Sep,2.965
APU0000718311,1994,M10,1994 Oct,2.924
APU0000718311,1994,M11,1994 Nov,3.020
APU0000718311,1994,M12,1994 Dec,3.012
APU0000718311,1995,M01,1995 Jan,3.079
APU0000718311,1995,M02,1995 Feb,3.014
APU0000718311,1995,M03,1995 Mar,2.975
APU0000718311,1995,M04,1995 Apr,3.048
APU0000718311,1995,M05,1995 May,2.952
APU0000718311,1995,M06,1995 Jun,2.987
APU0000718311,1995,M07,1995 Jul,2.971
APU0000718311,1995,M08,1995 Aug,3.035
APU0000718311,1995,M09,1995 Sep,2.970
APU0000718311,1995,M10,1995 Oct,3.020
APU0000718311,1995,M11,1995 Nov,2.979
APU0000718311,1995,M12,1995 Dec,3.026
APU0000718311,1996,M01,1996 Jan,3.004
APU0000718311,1996,M02,1996 Feb,2.960
APU0000718311,1996,M03,1996 Mar,3.035
APU0000718311,1996,M04,1996 Apr,3.075
APU0000718311,1996,M05,1996 May,2.989
APU0000718311,1996,M06,1996 Jun,2.981
APU0000718311,1996,M07,1996 Jul,3.106
APU0000718311,1996,M08,1996 Aug,3.086
APU0000718311,1996,M09,1996 Sep,3.069
APU0000718311,1996,M10,1996 Oct,3.155
APU0000718311,1996,M11,1996 Nov,3.102
APU0000718311,1996,M12,1996 Dec,3.118
APU0000718311,1997,M01,1997 Jan,3.125
APU0000718311,1997,M02,1997 Feb,3.099
APU0000718311,1997,M03,1997 Mar,3.145
APU0000718311,1997,M04,1997 Apr,3.184
APU0000718311,1997,M05,1997 May,3.056
APU0000718311,1997,M06,1997 Jun,3.118
APU0000718311,1997,M07,1997 Jul,3.117
APU0000718311,1997,M08,1997 Aug,3.128
APU0000718311,1997,M09,1997 Sep,3.176
APU0000718311,1997,M10,1997 Oct,3.152
APU0000718311,1997,M11,1997 Nov,3.133
APU0000718311,1997,M12,1997 Dec,3.166
APU0000718311,1998,M01,1998 Jan,3.149
APU0000718311,1998,M02,1998 Feb,3.136
APU0000718311,1998,M03,1998 Mar,3.107
APU0000718311,1998,M04,1998 Apr,3.175
APU0000718311,1998,M05,1998 May,3.161
APU0000718311,1998,M06,1998 Jun,3.153
APU0000718311,1998,M07,1998 Jul,3.128
APU0000718311,1998,M08,1998 Aug,3.210
APU0000718311,1998,M09,1998 Sep,3.121
APU0000718311,1998,M10,1998 Oct,3.219
APU0000718311,1998,M11,1998 Nov,3.207
APU0000718311,1998,M12,1998 Dec,3.177
APU0000718311,1999,M01,1999 Jan,3.217
APU0000718311,1999,M02,1999 Feb,3.223
APU0000718311,1999,M03,1999 Mar,3.249
APU0000718311,1999,M04,1999 Apr,3.264
APU0000718311,1999,M05,1999 May,3.212
APU0000718311,1999,M06,1999 Jun,3.235
APU0000718311,1999,M07,1999 Jul,3.255
APU0000718311,1999,M08,1999 Aug,3.279
APU0000718311,1999,M09,1999 Sep,3.237
APU0000718311,1999,M10,1999 Oct,3.289
APU0000718311,1999,M11,1999 Nov,3.299
APU0000718311,1999,M12,1999 Dec,3.330
APU0000718311,2000,M01,2000 Jan,3.386
APU0000718311,2000,M02,2000 Feb,3.448
APU0000718311,2000,M03,2000 Mar,3.354
APU0000718311,2000,M04,2000 Apr,3.409
APU0000718311,2000,M05,2000 May,3.345
APU0000718311,2000,M06,2000 Jun,3.302
APU0000718311,2000,M07,2000 Jul,3.310
APU0000718311,2000,M08,2000 Aug,3.302
APU0000718311,2000,M09,2000 Sep,3.416
APU0000718311,2000,M10,2000 Oct,3.341
APU0000718311,2000,M11,2000 Nov,3.276
APU0000718311,2000,M12,2000 Dec,3.437
APU0000718311,2001,M01,2001 Jan,3.391
APU0000718311,2001,M02,2001 Feb,3.361
APU0000718311,2001,M03,2001 Mar,3.378
APU0000718311,2001,M04,2001 Apr,3.315
APU0000718311,2001,M05,2001 May,3.395
APU0000718311,2001,M06,2001 Jun,3.564
APU0000718311,2001,M07,2001 Jul,3.335
APU0000718311,2001,M08,2001 Aug,3.404
APU0000718311,2001,M09,2001 Sep,3.397
APU0000718311,2001,M10,2001 Oct,3.589
APU0000718311,2001,M11,2001 Nov,3.507
APU0000718311,2001,M12,2001 Dec,3.477
APU0000718311,2002,M01,2002 Jan,3.437
APU0000718311,2002,M02,2002 Feb,3.278
APU0000718311,2002,M03,2002 Mar,3.418
APU0000718311,2002,M04,2002 Apr,3.294
APU0000718311,2002,M05,2002 May,3.162
APU0000718311,2002,M06,2002 Jun,3.430
APU0000718311,2002,M07,2002 Jul,3.195
APU0000718311,2002,M08,2002 Aug,3.312
APU0000718311,2002,M09,2002 Sep,3.498
APU0000718311,2002,M10,2002 Oct,3.357
APU0000718311,2002,M11,2002 Nov,3.418
APU0000718311,2002,M12,2002 Dec,3.472
APU0000718311,2003,M01,2003 Jan,3.483
APU0000718311,2003,M02,2003 Feb,3.462
APU0000718311,2003,M03,2003 Mar,3.546
APU0000718311,2003,M04,2003 Apr,3.581
APU0000718311,2003,M05,2003 May,3.415
APU0000718311,2003,M06,2003 Jun,3.581
APU0000718311,2003,M07,2003 Jul,3.367
APU0000718311,2003,M08,2003 Aug,3.539
APU0000718311,2003,M09,2003 Sep,3.508
APU0000718311,2003,M10,2003 Oct,3.425
APU0000718311,2003,M11,2003 Nov,3.493
APU0000718311,2003,M12,2003 Dec,3.583
APU0000718311,2004,M01,2004 Jan,3.428
APU0000718311,2004,M02,2004 Feb,3.584
APU0000718311,2004,M03,2004 Mar,3.435
APU0000718311,2004,M04,2004 Apr,3.377
APU0000718311,2004,M05,2004 May,3.359
APU0000718311,2004,M06,2004 Jun,3.446
APU0000718311,2004,M07,2004 Jul,3.460
APU0000718311,2004,M08,2004 Aug,3.455
APU0000718311,2004,M09,2004 Sep,3.244
APU0000718311,2004,M10,2004 Oct,3.395
APU0000718311,2004,M11,2004 Nov,3.308
APU0000718311,2004,M12,2004 Dec,3.350
APU0000718311,2005,M01,2005 Jan,3.256
APU0000718311,2005,M02,2005 Feb,3.315
APU0000718311,2005,M03,2005 Mar,3.224
APU0000718311,2005,M04,2005 Apr,3.456
APU0000718311,2005,M05,2005 May,3.377
APU0000718311,2005,M06,2005 Jun,3.519
APU0000718311,2005,M07,2005 Jul,3.364
APU0000718311,2005,M08,2005 Aug,3.363
APU0000718311,2005,M09,2005 Sep,3.302
APU0000718311,2005,M10,2005 Oct,3.367
APU0000718311,2005,M11,2005 Nov,3.412
APU0000718311,2005,M12,2005 Dec,3.459
APU0000718311,2006,M01,2006 Jan,3.426
APU0000718311,2006,M02,2006 Feb,3.370
APU0000718311,2006,M03,2006 Mar,3.517
APU0000718311,2006,M04,2006 Apr,3.457
APU0000718311,2006,M05,2006 May,3.604
APU0000718311,2006,M06,2006 Jun,3.369
APU0000718311,2006,M07,2006 Jul,3.467
APU0000718311,2006,M08,2006 Aug,3.544
APU0000718311,2006,M09,2006 Sep,3.533
APU0000718311,2006,M10,2006 Oct,3.494
APU0000718311,2006,M11,2006 Nov,3.399
APU0000718311,2006,M12,2006 Dec,3.409
APU0000718311,2007,M01,2007 Jan,3.359
APU0000718311,2007,M02,2007 Feb,3.424
APU0000718311,2007,M03,2007 Mar,3.485
APU0000718311,2007,M04,2007 Apr,3.482
APU0000718311,2007,M05,2007 May,3.511
APU0000718311,2007,M06,2007 Jun,3.473
APU0000718311,2007,M07,2007 Jul,3.512
APU0000718311,2007,M08,2007 Aug,3.608
APU0000718311,2007,M09,2007 Sep,3.558
APU0000718311,2007,M10,2007 Oct,3.637
APU0000718311,2007,M11,2007 Nov,3.667
APU0000718311,2007,M12,2007 Dec,3.646
APU0000718311,2008,M01,2008 Jan,3.530
APU0000718311,2008,M02,2008 Feb,3.759
APU0000718311,2008,M03,2008 Mar,3.771
APU0000718311,2008,M04,2008 Apr,3.885
APU0000718311,2008,M05,2008 May,3.837
APU0000718311,2008,M06,2008 Jun,4.062
APU0000718311,2008,M07,2008 Jul,4.159
APU0000718311,2008,M08,2008 Aug,4.120
APU0000718311,2008,M09,2008 Sep,4.123
APU0000718311,2008,M10,2008 Oct,4.196
APU0000718311,2008,M11,2008 Nov,4.330
APU0000718311,2008,M12,2008 Dec,4.482
APU0000718311,2009,M01,2009 Jan,4.534
APU0000718311,2009,M02,2009 Feb,4.611
APU0000718311,2009,M03,2009 Mar,4.550
APU0000718311,2009,M04,2009 Apr,4.683
APU0000718311,2009,M05,2009 May,4.438
APU0000718311,2009,M06,2009 Jun,4.557
APU0000718311,2009,M07,2009 Jul,4.566
APU0000718311,2009,M08,2009 Aug,4.554
APU0000718311,2009,M09,2009 Sep,4.627
APU0000718311,2009,M10,2009 Oct,4.533
APU0000718311,2009,M11,2009 Nov,4.528
APU0000718311,2009,M12,2009 Dec,4.653
APU0000718311,2010,M01,2010 Jan,4.651
APU0000718311,2010,M02,2010 Feb,4.561
APU0000718311,2010,M03,2010 Mar,4.570
APU0000718311,2010,M04,2010 Apr,4.461
APU0000718311,2010,M05,2010 May,4.594
APU0000718311,2010,M06,2010 Jun,4.706
APU0000718311,2010,M07,2010 Jul,4.659
APU0000718311,2010,M08,2010 Aug,4.665
APU0000718311,2010,M09,2010 Sep,4.631
APU0000718311,2010,M10,2010 Oct,4.770
APU0000718311,2010,M11,2010 Nov,4.689
APU0000718311,2010,M12,2010 Dec,4.742
APU0000718311,2011,M01,2011 Jan,4.790
APU0000718311,2011,M02,2011 Feb,4.724
APU0000718311,2011,M03,2011 Mar,4.837
APU0000718311,2011,M04,2011 Apr,4.850
APU0000718311,2011,M05,2011 May,4.944
APU0000718311,2011,M06,2011 Jun,5.038
APU0000718311,2011,M07,2011 Jul,5.052
APU0000718311,2011,M08,2011 Aug,5.185
APU0000718311,2011,M09,2011 Sep,5.036
APU0000718311,2011,M10,2011 Oct,5.111
APU0000718311,2011,M11,2011 Nov,5.015
APU0000718311,2011,M12,2011 Dec,5.032
APU0000718311,2012,M01,2012 Jan,4.995
APU0000718311,2012,M02,2012 Feb,5.091
APU0000718311,2012,M03,2012 Mar,5.087
APU0000718311,2012,M04,2012 Apr,5.010
APU0000718311,2012,M05,2012 May,5.200
APU0000718311,2012,M06,2012 Jun,5.264
APU0000718311,2012,M07,2012 Jul,5.029
APU0000718311,2012,M08,2012 Aug,4.851
APU0000718311,2012,M09,2012 Sep,4.785
APU0000718311,2012,M10,2012 Oct,4.938
APU0000718311,2012,M11,2012 Nov,4.868
APU0000718311,2012,M12,2012 Dec,4.713
APU0000718311,2013,M01,2013 Jan,4.793
APU0000718311,2013,M02,2013 Feb,4.878
APU0000718311,2013,M03,2013 Mar,4.970
APU0000718311,2013,M04,2013 Apr,4.811
APU0000718311,2013,M05,2013 May,4.510
APU0000718311,2013,M06,2013 Jun,4.507
APU0000718311,2013,M07,2013 Jul,4.688
APU0000718311,2013,M08,2013 Aug,4.577
APU0000718311,2013,M09,2013 Sep,4.528
APU0000718311,2013,M10,2013 Oct,4.576
APU0000718311,2013,M11,2013 Nov,4.601
APU0000718311,2013,M12,2013 Dec,4.536
APU0000718311,2014,M01,2014 Jan,4.411
APU0000718311,2014,M02,2014 Feb,4.411
APU0000718311,2014,M03,2014 Mar,4.538
APU0000718311,2014,M04,2014 Apr,4.419
APU0000718311,2014,M05,2014 May,4.372
APU0000718311,2014,M06,2014 Jun,4.350
APU0000718311,2014,M07,2014 Jul,4.308
APU0000718311,2014,M08,2014 Aug,4.437
APU0000718311,2014,M09,2014 Sep,4.357
APU0000718311,2014,M10,2014 Oct,4.328
APU0000718311,2014,M11,2014 Nov,4.247
APU0000718311,2014,M12,2014 Dec,4.270
APU0000718311,2015,M01,2015 Jan,4.263
APU0000718311,2015,M02,2015 Feb,4.298
APU0000718311,2015,M03,2015 Mar,4.400
APU0000718311,2015,M04,2015 Apr,4.412
APU0000718311,2015,M05,2015 May,4.427
APU0000718311,2015,M06,2015 Jun,4.442
APU0000718311,2015,M07,2015 Jul,4.480
APU0000718311,2015,M08,2015 Aug,4.411
APU0000718311,2015,M09,2015 Sep,4.504
APU0000718311,2015,M10,2015 Oct,4.355
APU0000718311,2015,M11,2015 Nov,4.490
APU0000718311,2015,M12,2015 Dec,4.413
APU0000718311,2016,M01,2016 Jan,4.444
APU0000718311,2016,M02,2016 Feb,4.421
APU0000718311,2016,M03,2016 Mar,4.622
APU0000718311,2016,M04,2016 Apr,4.544
APU0000718311,2016,M05,2016 May,4.462
APU0000718311,2016,M06,2016 Jun,4.477
APU0000718311,2016,M07,2016 Jul,4.444
APU0000718311,2016,M08,2016 Aug,4.427
APU0000718311,2016,M09,2016 Sep,4.440
APU0000718311,2016,M10,2016 Oct,4.507
APU0000718311,2016,M11,2016 Nov,4.391
APU0000718311,2016,M12,2016 Dec,4.353
APU0000718311,2017,M01,2017 Jan,4.390
APU0000718311,2017,M02,2017 Feb,4.334
APU0000718311,2017,M03,2017 Mar,4.365
APU0000718311,2017,M04,2017 Apr,4.369
APU0000718311,2017,M05,2017 May,4.439
APU0000718311,2017,M06,2017 Jun,4.428
APU0000718311,2017,M07,2017 Jul,4.391
APU0000718311,2017,M08,2017 Aug,4.370
APU0000718311,2017,M09,2017 Sep,4.389
APU0000718311,2017,M10,2017 Oct,4.480
APU0000718311,2017,M11,2017 Nov,4.521
APU0000718311,2017,M12,2017 Dec,4.431
APU0000718311,2018,M01,2018 Jan,4.386
APU0000718311,2018,M02,2018 Feb,4.344
APU0000718311,2018,M03,2018 Mar,4.446
APU0000718311,2018,M04,2018 Apr,4.448
APU0000718311,2018,M05,2018 May,4.491
APU0000718311,2018,M06,2018 Jun,4.441
APU0000718311,2018,M07,2018 Jul,4.407
APU0000718311,2018,M08,2018 Aug,4.446
APU0000718311,2018,M09,2018 Sep,4.432
APU0000718311,2018,M10,2018 Oct,4.473
APU0000718311,2018,M11,2018 Nov,4.590
APU0000718311,2018,M12,2018 Dec,4.447
APU0000718311,2019,M01,2019 Jan,4.432
APU0000718311,2019,M02,2019 Feb,4.503
APU0000718311,2019,M03,2019 Mar,4.587
APU0000718311,2019,M04,2019 Apr,4.508
APU0000718311,2019,M05,2019 May,4.407
APU0000718311,2019,M06,2019 Jun,4.452
APU0000718311,2019,M07,2019 Jul,4.377
APU0000718311,2019,M08,2019 Aug,4.382
APU0000718311,2019,M09,2019 Sep,4.561
APU0000718311,2019,M10,2019 Oct,4.389
APU0000718311,2019,M11,2019 Nov,4.692
APU0000718311,2019,M12,2019 Dec,4.532
APU0000718311,2020,M01,2020 Jan,4.494
APU0000718311,2020,M02,2020 Feb,4.594
APU0000718311,2020,M03,2020 Mar,4.630
APU0000718311,2020,M04,2020 Apr,4.880
APU0000718311,2020,M05,2020 May,4.985
APU0000718311,2020,M06,2020 Jun,5.087
APU0000718311,2020,M07,2020 Jul,5.104
APU0000718311,2020,M08,2020 Aug,5.070
APU0000718311,2020,M09,2020 Sep,5.024
APU0000718311,2020,M10,2020 Oct,5.039
APU0000718311,2020,M11,2020 Nov,5.085
APU0000718311,2020,M12,2020 Dec,5.077
APU0000718311,2021,M01,2021 Jan,4.942
APU0000718311,2021,M02,2021 Feb,5.046
APU0000718311,2021,M03,2021 Mar,5.043
APU0000718311,2021,M04,2021 Apr,5.092
APU0000718311,2021,M05,2021 May,4.929
APU0000718311,2021,M06,2021 Jun,5.020
APU0000718311,2021,M07,2021 Jul,5.003
APU0000718311,2021,M08,2021 Aug,5.111
APU0000718311,2021,M09,2021 Sep,5.058
APU0000718311,2021,M10,2021 Oct,5.273
APU0000718311,2021,M11,2021 Nov,5.246
APU0000718311,2021,M12,2021 Dec,5.150
APU0000718311,2022,M01,2022 Jan,5.258
APU0000718311,2022,M02,2022 Feb,5.363
